received_time_ns,timestamp,torque_setpoint_achieved,thrust_setpoint_achieved,unallocated_torque_x,unallocated_torque_y,unallocated_torque_z,unallocated_thrust_x,unallocated_thrust_y,unallocated_thrust_z,max_actuator_saturation,handled_motor_failure_mask
1775896354830196224,2912000,True,True,-3.3741307561285794e-06,1.574698580952827e-05,4.694492963608354e-05,0.0,0.0,6.022109487512431e-14,2,0
1775896354838196224,2920000,True,True,-1.1645341146504506e-05,-1.5568377421004698e-05,-3.6227022064849734e-05,0.0,0.0,3.903824691894181e-13,2,0
1775896355034196224,3116000,True,True,5.639959454128984e-06,-2.703582140384242e-05,2.591224074421916e-05,0.0,0.0,3.0148667308320387e-13,2,0
1775896355234196224,3316000,True,True,-2.7499258067109622e-05,5.557721306104213e-05,1.1458192602731287e-05,0.0,0.0,1.3642419442391751e-12,2,0
1775896355430196224,3512000,True,True,-7.677054964005947e-05,-6.919078441569582e-05,-1.9207580407964997e-05,0.0,0.0,1.3642419442391751e-12,2,0
1775896355630196224,3712000,True,True,-3.67859574907925e-05,7.511230796808377e-05,3.146016024402343e-05,0.0,0.0,1.8189892951256392e-12,2,0
1775896355834196224,3916000,True,True,-1.903700285765808e-05,2.8902150006615557e-05,-4.5369317376753315e-05,0.0,0.0,6.852594121482813e-13,2,0
1775896356034196224,4116000,True,True,-1.0418678357382305e-05,-2.3056036297930405e-05,-2.169007893826347e-05,0.0,0.0,1.5748975745483867e-13,2,0
1775896356230196224,4312000,True,True,-5.820766091346741e-11,4.3655745685100555e-11,6.093614501878619e-11,0.0,0.0,0.0,2,0
1775896356434196224,4516000,True,True,-1.7462298274040222e-10,5.820766091346741e-11,1.0913936421275139e-11,0.0,0.0,0.0,2,0
1775896356630196224,4712000,True,True,-2.9103830456733704e-11,5.820766091346741e-11,2.9103830456733704e-11,0.0,0.0,0.0,2,0
1775896356842196224,4924000,True,True,-1.7462298274040222e-10,5.820766091346741e-11,1.0686562745831907e-11,0.0,0.0,0.0,2,0
1775896357030196224,5112000,True,True,-0.0003530544345267117,0.0,1.2649935342778917e-05,0.0,0.0,0.0,2,0
1775896357230196224,5312000,True,True,-0.0006855002138763666,5.820766091346741e-11,0.00023371203860733658,0.0,0.0,0.0,2,0
1775896357430196224,5512000,False,True,-0.0020730437245219946,0.0,-1.8189894035458565e-12,0.0,0.0,0.0,2,0
1775896357634196224,5716000,False,True,-0.002433082554489374,-0.000896144425496459,6.712664617225528e-05,0.0,0.0,0.0,2,0
1775896357834196224,5916000,False,True,-0.002489148871973157,-0.0008973652729764581,1.781287937774323e-05,0.0,0.0,0.0,2,0
1775896358034196224,6116000,False,True,-0.0013403185876086354,5.820766091346741e-11,6.912159733474255e-11,0.0,0.0,0.0,2,0
1775896358230196224,6312000,True,True,-1.1641532182693481e-10,1.0913936421275139e-10,4.3655745685100555e-11,0.0,0.0,0.0,2,0
1775896358430196224,6512000,True,True,-0.00036986125633120537,5.820766091346741e-11,3.637978807091713e-11,0.0,0.0,0.0,2,0
1775896358634196224,6716000,True,True,-1.1641532182693481e-10,2.9103830456733704e-11,-7.275957614183426e-12,0.0,0.0,0.0,2,0
1775896358834196224,6916000,True,True,-5.820766091346741e-11,-3.637978807091713e-11,-2.1827872842550278e-11,0.0,0.0,0.0,2,0
1775896359030196224,7112000,True,True,-2.9103830456733704e-11,1.4551915228366852e-11,-1.6370904631912708e-11,0.0,0.0,0.0,2,0
1775896359234196224,7316000,True,True,-1.1641532182693481e-10,2.9103830456733704e-11,-3.637978807091713e-11,0.0,0.0,0.0,2,0
1775896359434196224,7516000,True,True,-1.1641532182693481e-10,1.1641532182693481e-10,2.1827872842550278e-11,0.0,0.0,0.0,2,0
1775896359630196224,7712000,True,True,-1.7462298274040222e-10,1.1641532182693481e-10,1.9099388737231493e-11,0.0,0.0,0.0,2,0
