feature,actuator_1,actuator_2,actuator_3,actuator_4
command_roll,-0.0005881521885090843,-0.000553582279413831,-0.0005984164001304993,-0.0006396247176505527
command_pitch,0.0,0.0,0.0,0.0
command_yaw,0.0,0.0,0.0,0.0
command_throttle,-0.4013836292357532,-0.4009454881632758,-0.40094168971155336,-0.4009905454059067
roll,0.40017797450250603,0.40172833293862104,0.4014274868619701,0.3998756110686188
pitch,-0.03734060326394809,-0.03924496953138534,-0.03821317265914651,-0.040268895893617145
yaw,0.0002808219209476183,0.000258968453957288,0.0002711028871329593,0.00028965225604759475
roll_rate,-0.003176856497083997,-0.0025544491017654696,-0.0032577280758320144,-0.003295481545657887
pitch_rate,-0.010362753942877938,-0.011175461241224215,-0.009882081379666528,-0.007501774335986514
yaw_rate,5.093461303878584e-05,0.00018253223295831904,0.00019654070311827406,0.0003299306776074817
position_x,1.6799084744640884e-11,1.6753437486067274e-11,1.685507364109103e-11,1.7289735801394434e-11
position_y,0.0,0.0,0.0,-1.919924101990524e-20
position_z,0.0,0.0,0.0,0.0
velocity_x,-0.0005132551012895699,-0.00029996391114797075,-0.0005032993358476293,-0.0004629919755104912
velocity_y,0.0,0.0,0.0,0.0
velocity_z,-0.00025368378343883853,-0.00035885450129907563,-0.0002577081296966267,-0.0003119311444599605
altitude,0.0,0.0,0.0,0.0
vertical_speed,1.7651902268502938e-16,2.1310301030337347e-16,1.1849734382447452e-16,1.2346744281883236e-16
heading,4.510021113906292e-05,3.550303670083286e-05,4.445611728396966e-05,5.4434314180149766e-05
mode_guided_nogps,0.0,0.0,0.0,0.0
mode_stabilize,0.0,0.0,0.0,0.0
integrator_yaw,0.0,0.0,0.0,0.0
control_output_roll,-10.145613695213159,-8.69664806897463,-9.43865206762037,-9.517318759455236
control_output_pitch,14.954039238694042,15.184053912197644,15.318167402955018,14.68247142337021
control_output_yaw,13.043969149037602,12.77825258651549,11.044854184372504,9.72505315083127
command_roll__lag_1,0.0,0.0,0.0,0.0
command_pitch__lag_1,0.0,0.0,0.0,0.0
command_yaw__lag_1,0.0,0.0,0.0,0.0
command_throttle__lag_1,0.02598284119102815,0.02612291723927805,0.025617541462233783,0.025074858198059054
roll__lag_1,0.2895671431315021,0.2912564873136451,0.2909589422596071,0.28963386012964987
pitch__lag_1,-0.1654080717722152,-0.1717060626440588,-0.16294124961794207,-0.1707149503689052
yaw__lag_1,0.00036454266492693657,0.0003355582098806293,0.0003586893671313922,0.00037374328884264967
roll_rate__lag_1,-0.0018314415417690875,-0.0014376888527058338,-0.0018343070240119893,-0.0018298949089033038
pitch_rate__lag_1,0.010602945514056094,0.011495884400603626,0.010343497129716564,0.011600241803330724
yaw_rate__lag_1,0.000117308212783492,0.00038329836767582123,0.00017183811100473264,0.00038289888238153037
position_x__lag_1,0.0,0.0,0.0,0.0
position_y__lag_1,0.0,0.0,0.0,0.0
position_z__lag_1,0.0,1.1988831252082486e-05,1.0862034519017294e-07,3.765535895836293e-06
velocity_x__lag_1,-0.0010378434930704238,-0.001265917970856427,-0.0010412627676422428,-0.0010679022036005745
velocity_y__lag_1,0.0,0.0,0.0,0.0
velocity_z__lag_1,-0.00013242765445049118,-4.229648188426914e-05,-0.00012709064146385117,-8.857409771174914e-05
altitude__lag_1,-3.1393099941327434e-06,0.0,-3.131508830928374e-06,0.0
vertical_speed__lag_1,7.623734524642881e-05,6.582478791837234e-05,7.62114701148935e-05,6.582478791835884e-05
heading__lag_1,8.172928264423327e-05,7.179803232433314e-05,8.235820104710328e-05,8.659419786980856e-05
command_roll__lag_2,0.0,0.0,0.0,0.0
command_pitch__lag_2,0.0,0.0,0.0,0.0
command_yaw__lag_2,0.0,0.0,0.0,0.0
command_throttle__lag_2,0.021384242271900555,0.021347960982219798,0.021506084262634232,0.02161227177833172
roll__lag_2,0.2848733916249033,0.28653043272888334,0.286250949756496,0.28466729507933897
pitch__lag_2,-0.07514992152046884,-0.07990561146729334,-0.07616695932420334,-0.08092845254336786
