feature,actuator_1,actuator_2,actuator_3,actuator_4
command_roll,0.0,0.0,0.0,0.0
command_pitch,0.0,0.0,0.0,0.0
command_yaw,0.0,0.0,0.0,0.0
command_throttle,0.0001393495565987569,5.904267132172175e-05,-4.9323357454017214e-05,4.613961861622374e-05
roll,-4.675098466800467e-06,-0.03521074952418197,0.004839154680011237,-0.011569013146915353
pitch,0.005254371683787786,0.0,-0.001377850221384892,0.004312560727793348
yaw,-0.00024761523556239047,-0.0008931646349626599,0.0,0.0009134969803420193
roll_rate,0.002104536388934724,-0.0012019279526549376,0.0009694494775133897,3.0574914107736244e-05
pitch_rate,-6.0390343001440486e-05,-0.00015783363187450066,-0.0022594469533920945,0.0023333915328223424
yaw_rate,-9.612703441589122e-05,0.0004180062880871453,-8.547177745505775e-05,1.5951297975590678e-05
position_x,0.0,0.0,0.0,0.0
position_y,0.0,0.0,0.0,0.0
position_z,0.0,0.0,0.0,0.0
velocity_x,0.0,0.0,4.443255347011278e-06,0.0
velocity_y,0.0,2.2042853096885927e-06,0.0,0.0
velocity_z,0.0,0.0,0.0,0.0
altitude,0.0,0.0,0.0,0.0
vertical_speed,0.0,0.0,0.0,0.0
heading,-0.0015747624524747482,0.0,-0.00016298956433463888,0.0016088645335866642
command_roll__lag_1,0.0,0.0,0.0,0.0
command_pitch__lag_1,0.0,0.0,0.0,0.0
command_yaw__lag_1,0.0,0.0,0.0,0.0
command_throttle__lag_1,0.0,1.0781219128262186e-05,-3.733313301476254e-05,1.636027410199976e-05
roll__lag_1,-0.0036036388094517566,0.0,-0.0027021999803050816,0.0
pitch__lag_1,0.0035850959626247654,0.0,-0.000824897472938067,0.0
yaw__lag_1,-0.0002100115167942585,0.0,-0.00021895784436044862,0.00015294714255431212
roll_rate__lag_1,0.0005850251944245096,0.0,0.0,0.000395042004581518
pitch_rate__lag_1,-5.0026999747877784e-05,-0.00012845365160946221,-1.6816715883213477e-05,0.0002822430894128714
yaw_rate__lag_1,-8.32837009019035e-05,8.68905198600674e-05,0.0,6.072466266459165e-07
position_x__lag_1,0.0,0.0,0.0,0.0
position_y__lag_1,0.0,0.0,0.0,0.0
position_z__lag_1,0.0,0.0,0.0,0.0
velocity_x__lag_1,0.0,0.0,1.0064005274869536e-06,0.0
velocity_y__lag_1,0.0,6.954174524184847e-07,-1.8388007229132755e-06,0.0
velocity_z__lag_1,0.0,0.0,0.0,0.0
altitude__lag_1,0.0,0.0,0.0,0.0
vertical_speed__lag_1,0.0,0.0,0.0,0.0
heading__lag_1,-0.00018556512684082268,0.0,0.0,2.256218600697961e-05
command_roll__lag_2,0.0,0.0,0.0,0.0
command_pitch__lag_2,0.0,0.0,0.0,0.0
command_yaw__lag_2,0.0,0.0,0.0,0.0
command_throttle__lag_2,1.999849389785781e-05,1.3107607628098846e-05,-1.784138213451479e-05,1.3655702547891111e-05
roll__lag_2,-0.0036117197807548976,0.0,-5.5962510760528466e-05,0.0
pitch__lag_2,0.0017284511851870044,0.0,-1.017216723681654e-05,0.0005677225060564122
yaw__lag_2,-0.00010908655365053782,0.0,-1.1713559095791788e-07,3.8123465738236315e-05
roll_rate__lag_2,0.00026688704031649883,-1.2973065074396847e-05,0.0,0.00016688556505348368
pitch_rate__lag_2,-3.749481617716616e-05,-2.878480184483232e-05,-1.5284370072552432e-06,3.0539496252656474e-05
yaw_rate__lag_2,-5.222826866107421e-05,1.7617393481816263e-05,0.0,3.66655768324802e-06
position_x__lag_2,0.0,0.0,0.0,0.0
position_y__lag_2,0.0,0.0,0.0,0.0
position_z__lag_2,0.0,0.0,0.0,0.0
velocity_x__lag_2,0.0,0.0,0.0,0.0
velocity_y__lag_2,0.0,7.387311652179688e-07,-7.547722114788612e-06,0.0
velocity_z__lag_2,0.0,0.0,0.0,0.0
altitude__lag_2,0.0,0.0,0.0,0.0
vertical_speed__lag_2,0.0,0.0,0.0,0.0
heading__lag_2,-0.0001121184866313478,0.0,0.0,1.906961389445187e-05
command_roll__lag_3,0.0,0.0,0.0,0.0
command_pitch__lag_3,0.0,0.0,0.0,0.0
command_yaw__lag_3,0.0,0.0,0.0,0.0
command_throttle__lag_3,0.00013902006119036713,6.741362370005994e-05,-7.79289877926525e-05,6.1001817113299936e-05
roll__lag_3,-0.0019911288054559753,0.0,0.0,0.0
pitch__lag_3,0.0009157675666205728,0.0,-1.2848139480305137e-05,0.00042785268417399236
yaw__lag_3,-7.50681312236942e-05,0.0,0.0,0.0
roll_rate__lag_3,0.00014230600096457814,-1.0470099870613107e-05,0.0,5.007990670258778e-05
pitch_rate__lag_3,-2.328937602344147e-05,-2.826747457705584e-06,-5.400794438920339e-06,4.994521814222845e-06
yaw_rate__lag_3,-2.4374867973108332e-05,8.017405713828364e-06,0.0,4.961347784048275e-06
position_x__lag_3,0.0,0.0,0.0,0.0
position_y__lag_3,0.0,0.0,0.0,0.0
position_z__lag_3,0.0,0.0,0.0,0.0
velocity_x__lag_3,0.0,0.0,0.0,0.0
velocity_y__lag_3,0.0,2.7654639570363327e-06,-5.265153296536732e-06,0.0
velocity_z__lag_3,0.0,0.0,0.0,0.0
altitude__lag_3,0.0,0.0,0.0,0.0
vertical_speed__lag_3,0.0,0.0,0.0,0.0
heading__lag_3,-7.753944019741807e-05,0.0,0.0,2.5555711580115014e-07
