received_time_ns,timestamp,torque_setpoint_achieved,thrust_setpoint_achieved,unallocated_torque_x,unallocated_torque_y,unallocated_torque_z,unallocated_thrust_x,unallocated_thrust_y,unallocated_thrust_z,max_actuator_saturation,handled_motor_failure_mask
1775896408056320768,2732000,True,True,-4.858183820033446e-05,2.1258063497953117e-05,-2.3732351110083982e-05,0.0,0.0,1.2636093072500992e-13,2,0
1775896408064320768,2740000,True,True,-9.514224984741304e-06,1.4864624972688034e-05,1.8634050320542883e-06,0.0,0.0,1.0269154369088943e-13,2,0
1775896408260320768,2936000,True,True,3.218574056518264e-05,-0.00010214035137323663,6.990859446887043e-07,0.0,0.0,2.415845084743906e-12,2,0
1775896408460320768,3136000,True,True,-4.531507511273958e-05,-0.00010885165829677135,-1.4196234587871004e-05,0.0,0.0,2.273736618907049e-13,2,0
1775896408656320768,3332000,True,True,1.6400108506786637e-05,3.5613880754681304e-05,1.1977964277321007e-05,0.0,0.0,9.636932365390122e-14,2,0
1775896408856320768,3532000,True,True,4.506255572778173e-05,7.575225026812404e-05,4.5143344323150814e-05,0.0,0.0,1.8944517992097037e-13,2,0
1775896409060320768,3736000,True,True,-3.3732500014593825e-05,-7.024174556136131e-05,-3.879905489156954e-05,0.0,0.0,3.6379785902512785e-12,2,0
1775896409260320768,3936000,True,True,1.458731549064396e-05,2.216817119915504e-05,-2.877460246963892e-05,0.0,0.0,4.547473237814098e-13,2,0
1775896409460320768,4136000,True,True,-1.1641532182693481e-10,5.820766091346741e-11,6.127720553195104e-11,0.0,0.0,0.0,2,0
1775896409656320768,4332000,True,True,0.000130903790704906,1.1641532182693481e-10,7.275957614183426e-12,0.0,0.0,0.0,2,0
1775896409856320768,4532000,True,True,0.0007763063767924905,0.0,-4.33741370216012e-05,0.0,0.0,0.0,2,0
1775896410060320768,4736000,True,True,0.0005983461160212755,1.1641532182693481e-10,7.275957614183426e-12,0.0,0.0,0.0,2,0
1775896410260320768,4936000,True,True,-2.9103830456733704e-11,1.1641532182693481e-10,3.637978807091713e-11,0.0,0.0,0.0,2,0
1775896410456320768,5132000,True,True,-2.9103830456733704e-11,8.731149137020111e-11,2.1827872842550278e-11,0.0,0.0,0.0,2,0
1775896410664320768,5340000,True,True,-2.9103830456733704e-11,1.000444171950221e-10,0.0,0.0,0.0,0.0,2,0
1775896410860320768,5536000,True,True,0.0,4.3655745685100555e-11,4.3655745685100555e-11,0.0,0.0,0.0,2,0
1775896411056320768,5732000,True,True,0.0002780873910523951,1.1641532182693481e-10,-7.066300167934969e-05,0.0,0.0,0.0,2,0
1775896411260320768,5936000,True,True,4.039142731926404e-05,-0.00045166630297899246,2.5063016437343322e-05,0.0,0.0,0.0,2,0
1775896411460320768,6136000,True,True,-0.00021316872152965516,0.0,5.61938613827806e-05,0.0,0.0,0.0,2,0
1775896411676320768,6352000,True,True,-2.9103830456733704e-11,0.0,4.3655745685100555e-11,0.0,0.0,0.0,2,0
1775896411864320768,6540000,True,True,0.0009660134091973305,-4.4390675611793995e-05,8.02141676103929e-06,0.0,0.0,0.0,2,0
1775896412060320768,6736000,False,True,0.0017922479892149568,-0.0005297194002196193,-1.3615514035336673e-05,0.0,0.0,0.0,2,0
1775896412260320768,6936000,False,True,0.0022769251372665167,-0.0003414168022572994,3.033305574717815e-06,0.0,0.0,0.0,2,0
1775896412456320768,7132000,False,True,0.0027635451406240463,0.0,4.547473508864641e-11,0.0,0.0,0.0,2,0
1775896412656320768,7332000,False,True,0.0032372870482504368,-0.0002657114528119564,5.85854759265203e-05,0.0,0.0,0.0,2,0
1775896412856320768,7532000,False,True,0.0032253090757876635,-0.001030427752994001,-2.4082890377030708e-05,0.0,0.0,1.1641532182693481e-10,2,0
1775896413056320768,7732000,False,True,0.002899286337196827,-0.0014209849759936333,-1.6390287782996893e-05,0.0,0.0,2.3283064365386963e-10,2,0
1775896413256320768,7932000,False,True,0.0021107394713908434,-0.000978484284132719,-3.642310548457317e-05,0.0,0.0,0.0,2,0
1775896413460320768,8136000,False,True,0.0017661190358921885,-0.0006862862501293421,-4.696323230746202e-06,0.0,0.0,0.0,2,0
1775896413656320768,8332000,False,True,0.0023216167464852333,-0.00041409244295209646,-1.2791635526809841e-05,0.0,0.0,0.0,2,0
1775896413856320768,8532000,False,True,0.0029552255291491747,-0.00016972911544144154,2.195733759435825e-05,0.0,0.0,0.0,2,0
1775896414056320768,8732000,False,True,0.002701421035453677,0.0,-2.091837814077735e-11,0.0,0.0,0.0,2,0
1775896414260320768,8936000,False,True,0.0019786502234637737,5.820766091346741e-11,-5.093170329928398e-11,0.0,0.0,0.0,2,0
1775896414460320768,9136000,False,True,0.0021526780910789967,0.0,-5.242738097877009e-06,0.0,0.0,0.0,2,0
1775896414656320768,9332000,False,True,0.0019214475760236382,5.820766091346741e-11,-2.3646394765819423e-05,0.0,0.0,0.0,2,0
1775896414860320768,9536000,True,True,0.00091794622130692,5.093170329928398e-11,-3.887208004016429e-05,0.0,0.0,0.0,2,0
1775896415056320768,9732000,True,True,0.0006340933032333851,1.4551915228366852e-11,1.482476363889873e-10,0.0,0.0,0.0,2,0
1775896415252320768,9928000,True,True,0.000768809812143445,5.820766091346741e-11,-4.912736585538369e-06,0.0,0.0,1.1641532182693481e-10,2,0
1775896415456320768,10132000,True,True,0.0002874676138162613,1.1641532182693481e-10,2.1827872842550278e-11,0.0,0.0,0.0,2,0
1775896415656320768,10332000,True,True,0.0009239057544618845,5.820766091346741e-11,5.5847900512162596e-05,0.0,0.0,0.0,2,0
1775896415860320768,10536000,False,True,0.001070448663085699,0.0,3.97590956708882e-05,0.0,0.0,0.0,2,0
1775896416060320768,10736000,False,True,0.0016155593330040574,1.1641532182693481e-10,6.905545888002962e-06,0.0,0.0,0.0,2,0
1775896416260320768,10936000,False,True,0.0014685012865811586,0.0,4.971528824171401e-07,0.0,0.0,0.0,2,0
1775896416456320768,11132000,False,True,0.0016496547032147646,0.0,2.927703462773934e-05,0.0,0.0,0.0,2,0
1775896416660320768,11336000,False,True,0.002210466656833887,1.1641532182693481e-10,5.2295945351943374e-11,0.0,0.0,1.1641532182693481e-10,2,0
1775896416860320768,11536000,False,True,0.0027186712250113487,0.000495567568577826,4.843824171985034e-06,0.0,0.0,0.0,2,0
1775896417056320768,11732000,False,True,0.002588472096249461,0.0012366182636469603,2.8510845368145965e-05,0.0,0.0,0.0,2,0
1775896417260320768,11936000,False,True,0.0022347213234752417,0.0018020403804257512,1.4770472262171097e-05,0.0,0.0,2.3283064365386963e-10,2,0
1775896417460320768,12136000,False,True,0.001929784077219665,0.0018866403261199594,2.3329532268689945e-05,0.0,0.0,0.0,2,0
1775896417656320768,12332000,False,True,0.0016727714100852609,0.0019552300218492746,1.1532555618032347e-05,0.0,0.0,0.0,2,0
1775896417856320768,12532000,False,True,0.0014416337944567204,0.0018586523365229368,-1.0005865078710485e-05,0.0,0.0,0.0,2,0
1775896418064320768,12740000,False,True,0.0018403497524559498,0.0017460692906752229,1.4058119631954469e-05,0.0,0.0,0.0,2,0
1775896418268320768,12944000,False,True,0.0023068711161613464,0.0011470355093479156,6.683155515929684e-05,0.0,0.0,0.0,2,0
1775896418456320768,13132000,False,True,0.002550531877204776,0.0008456552168354392,-1.4950428521842696e-05,0.0,0.0,0.0,2,0
1775896418656320768,13332000,False,True,0.0025747031904757023,0.0005940226837992668,4.7679608542239293e-05,0.0,0.0,0.0,2,0
1775896418864320768,13540000,False,True,0.002520696260035038,0.0003458636347204447,1.3578272046288475e-05,0.0,0.0,0.0,2,0
1775896419056320768,13732000,False,True,0.002428070642054081,0.0002920003607869148,-7.298720447579399e-06,0.0,0.0,0.0,2,0
1775896419260320768,13936000,False,True,0.002160373143851757,0.0005284566432237625,-3.47375898854807e-05,0.0,0.0,0.0,2,0
1775896419460320768,14136000,False,True,0.002049062168225646,0.0005542496219277382,-1.1687940968840849e-05,0.0,0.0,0.0,2,0
1775896419660320768,14336000,False,True,0.0018664163071662188,0.0006358465179800987,5.231177510722773e-06,0.0,0.0,-1.1641532182693481e-10,2,0
1775896419860320768,14536000,False,True,0.0018150618998333812,0.00041776057332754135,5.062910531705711e-06,0.0,0.0,0.0,2,0
1775896420056320768,14732000,False,True,0.002179464790970087,6.607477553188801e-05,1.4102080967859365e-05,0.0,0.0,0.0,2,0
1775896420260320768,14936000,False,True,0.0023780374322086573,0.0,9.992181730922312e-06,0.0,0.0,0.0,2,0
1775896420460320768,15136000,False,True,0.002676247386261821,1.1641532182693481e-10,-1.7652968381298706e-05,0.0,0.0,0.0,2,0
1775896420660320768,15336000,False,True,0.002489932579919696,0.0,2.000888343900442e-11,0.0,0.0,0.0,2,0
1775896420856320768,15532000,False,True,0.0027686816174536943,0.0,-2.7284841053187847e-11,0.0,0.0,0.0,2,0
1775896421056320768,15732000,False,True,0.003041754709556699,7.283035665750504e-05,-2.3445678380085155e-05,0.0,0.0,0.0,2,0
1775896421256320768,15932000,False,True,0.0030736292246729136,9.63645288720727e-05,-4.6124505388434045e-06,0.0,0.0,1.1641532182693481e-10,2,0
1775896421456320768,16132000,False,True,0.0032671152148395777,4.005781374871731e-05,-5.002142279408872e-05,0.0,0.0,0.0,2,0
1775896421656320768,16332000,False,True,0.0033455798402428627,0.00021729536820203066,-2.7462248908705078e-05,0.0,0.0,1.1641532182693481e-10,2,0
1775896421860320768,16536000,False,True,0.0036681541241705418,9.860610589385033e-06,5.533753210329451e-05,0.0,0.0,0.0,2,0
1775896422064320768,16740000,False,True,0.003731417702510953,1.1641532182693481e-10,-2.9103830456733704e-11,0.0,0.0,0.0,2,0
1775896422260320768,16936000,False,True,0.004020123276859522,0.00024170707911252975,-5.641455572913401e-05,0.0,0.0,0.0,2,0
1775896422456320768,17132000,False,True,0.004365270957350731,0.0006175783928483725,-2.6849740606849082e-05,0.0,0.0,0.0,2,0
1775896422660320768,17336000,False,True,0.004339377395808697,0.0005042287521064281,-1.3763665265287273e-05,0.0,0.0,0.0,2,0
1775896422860320768,17536000,False,True,0.004164503887295723,0.0004174754722043872,-6.410091737052426e-05,0.0,0.0,1.1641532182693481e-10,2,0
1775896423056320768,17732000,False,True,0.004008098971098661,0.0005779968341812491,-0.00012690373114310205,0.0,0.0,0.0,2,0
1775896423248320768,17924000,False,True,0.003681289264932275,0.0006908547366037965,-7.799002924002707e-05,0.0,0.0,2.3283064365386963e-10,2,0
1775896423464320768,18140000,False,True,0.003697952488437295,0.0007207646267488599,-8.125041495077312e-05,0.0,0.0,1.1641532182693481e-10,2,0
1775896423656320768,18332000,False,True,0.003775327932089567,0.000920594553463161,-5.983989467495121e-05,0.0,0.0,1.1641532182693481e-10,2,0
1775896423856320768,18532000,False,True,0.003869537264108658,0.0006250962615013123,-7.659028597117867e-06,0.0,0.0,0.0,2,0
1775896424060320768,18736000,False,True,0.005131671205163002,0.017751462757587433,-0.0025003913324326277,0.0,0.0,-1.1641532182693481e-10,2,0
1775896424260320768,18936000,True,True,-3.259629011154175e-09,0.0,1.1641532182693481e-09,0.0,0.0,1.862645149230957e-09,2,0
1775896424456320768,19132000,True,True,-5.587935447692871e-09,7.450580596923828e-09,4.889443516731262e-09,0.0,0.0,0.0,2,0
1775896424660320768,19336000,True,True,-9.313225746154785e-10,5.587935447692871e-09,2.0954757928848267e-09,0.0,0.0,0.0,2,0
1775896424860320768,19536000,True,True,-1.862645149230957e-09,1.862645149230957e-09,8.149072527885437e-09,0.0,0.0,1.4901161193847656e-08,2,0
1775896425048320768,19724000,True,True,-1.862645149230957e-08,1.30385160446167e-08,1.4668330550193787e-08,0.0,0.0,0.0,2,0
1775896425260320768,19936000,True,True,-2.2351741790771484e-08,9.313225746154785e-09,2.6309862732887268e-08,0.0,0.0,0.0,2,0
1775896425456320768,20132000,True,True,-1.862645149230957e-09,2.60770320892334e-08,1.3271346688270569e-08,0.0,0.0,2.9802322387695312e-08,2,0
1775896425660320768,20336000,True,True,-1.862645149230957e-08,7.450580596923828e-09,1.932494342327118e-08,0.0,0.0,0.0,2,0
1775896425856320768,20532000,True,True,-2.2351741790771484e-08,4.0978193283081055e-08,8.149072527885437e-09,0.0,0.0,0.0,2,0
1775896426048320768,20724000,True,True,-6.705522537231445e-08,1.862645149230957e-08,5.541369318962097e-08,0.0,0.0,-5.960464477539063e-08,2,0
1775896426260320768,20936000,True,True,-1.6763806343078613e-08,3.3527612686157227e-08,1.5832483768463135e-08,0.0,0.0,5.960464477539063e-08,2,0
1775896426456320768,21132000,True,True,-6.938353180885315e-08,4.423782229423523e-08,1.6298145055770874e-08,0.0,0.0,5.960464477539063e-08,2,0
1775896426664320768,21340000,True,True,-6.775371730327606e-08,4.6566128730773926e-09,4.989124136045575e-08,0.0,0.0,5.960464477539063e-08,2,0
1775896426856320768,21532000,True,True,-1.6763806343078613e-08,5.436595529317856e-08,2.3515895009040833e-08,0.0,0.0,0.0,2,0
1775896427060320768,21736000,True,True,-3.440072759985924e-08,2.3981556296348572e-08,3.236345946788788e-08,0.0,0.0,5.960464477539063e-08,2,0
1775896427260320768,21936000,True,True,1.5832483768463135e-08,4.394678398966789e-08,2.8114300221204758e-08,0.0,0.0,0.0,2,0
1775896427456320768,22132000,True,True,-4.068715497851372e-08,4.21423465013504e-08,3.230525180697441e-09,0.0,0.0,5.960464477539063e-08,2,0
1775896427656320768,22332000,True,True,-1.078587956726551e-07,3.3993273973464966e-08,1.7345882952213287e-08,0.0,0.0,0.0,2,0
1775896427860320768,22536000,True,True,-8.69622454047203e-08,3.4138793125748634e-08,8.265487849712372e-09,0.0,0.0,0.0,2,0
1775896428064320768,22740000,True,True,-9.313225746154785e-09,2.8943759389221668e-08,1.973239704966545e-08,0.0,0.0,0.0,2,0
1775896428260320768,22936000,True,True,-2.1827872842550278e-08,2.735760062932968e-08,9.19681042432785e-09,0.0,0.0,-5.960464477539063e-08,2,0
1775896428460320768,23136000,True,True,-3.632158041000366e-08,8.672941476106644e-09,4.1974999476224184e-08,0.0,0.0,0.0,2,0
1775896428660320768,23336000,True,True,-3.8788130041211843e-08,2.35304469242692e-08,2.200249582529068e-08,0.0,0.0,0.0,2,0
1775896428852320768,23528000,True,True,-7.249764166772366e-08,3.451714292168617e-08,1.3067619875073433e-08,0.0,0.0,5.960464477539063e-08,2,0
1775896429060320768,23736000,True,True,-6.810296326875687e-09,4.351022653281689e-08,3.550667315721512e-08,0.0,0.0,0.0,2,0
1775896429256320768,23932000,True,True,3.521563485264778e-08,2.242450136691332e-08,1.9907020032405853e-08,0.0,0.0,5.960464477539063e-08,2,0
1775896429456320768,24132000,True,True,9.313225746154785e-10,3.1781382858753204e-08,1.57160684466362e-09,0.0,0.0,5.960464477539063e-08,2,0
1775896429660320768,24336000,True,True,-2.4389009922742844e-08,1.7236743588000536e-08,1.3096723705530167e-08,0.0,0.0,5.960464477539063e-08,2,0
1775896429856320768,24532000,True,True,1.2922100722789764e-08,1.1168594937771559e-08,2.130400389432907e-08,0.0,0.0,0.0,2,0
1775896430056320768,24732000,True,True,-8.265487849712372e-08,1.9885192159563303e-08,4.0046870708465576e-08,0.0,0.0,0.0,2,0
1775896430256320768,24932000,True,True,-3.2014213502407074e-08,3.720924723893404e-08,4.656612873077393e-10,0.0,0.0,5.960464477539063e-08,2,0
1775896430464320768,25140000,True,True,-7.479684427380562e-08,3.515924618113786e-08,1.862645149230957e-08,0.0,0.0,0.0,2,0
1775896430656320768,25332000,True,True,-2.7939677238464355e-08,1.7113052308559418e-08,1.210719347000122e-08,0.0,0.0,5.960464477539063e-08,2,0
1775896430856320768,25532000,True,True,-5.640322342514992e-08,2.2337189875543118e-08,2.7939677238464355e-09,0.0,0.0,5.960464477539063e-08,2,0
1775896431056320768,25732000,True,True,-2.472370397299528e-08,4.502362571656704e-08,2.8172507882118225e-08,0.0,0.0,0.0,2,0
1775896431260320768,25936000,True,True,-6.884874892421067e-08,3.559625838533975e-08,1.1874362826347351e-08,0.0,0.0,0.0,2,0
1775896431456320768,26132000,True,True,2.0721927285194397e-08,3.923196345567703e-08,1.0011717677116394e-08,0.0,0.0,5.960464477539063e-08,2,0
1775896431656320768,26332000,True,True,-4.1851308196783066e-08,1.6094418242573738e-08,7.916241884231567e-09,0.0,0.0,0.0,2,0
1775896431856320768,26532000,True,True,-3.070454113185406e-08,1.8131686374545097e-08,4.3888576328754425e-08,0.0,0.0,5.960464477539063e-08,2,0
1775896432060320768,26736000,True,True,8.651113603264093e-09,3.285822458565235e-08,-1.0419171303510666e-08,0.0,0.0,0.0,2,0
1775896432256320768,26932000,True,True,-2.6775524020195007e-08,5.5784767027944326e-08,1.3700628187507391e-08,0.0,0.0,0.0,2,0
1775896432460320768,27136000,True,True,-3.597233444452286e-08,3.16067598760128e-08,3.5099219530820847e-08,0.0,0.0,0.0,2,0
1775896432660320768,27336000,True,True,-2.468004822731018e-08,4.7031790018081665e-08,4.423782229423523e-09,0.0,0.0,0.0,2,0
1775896432856320768,27532000,True,True,-1.0928488336503506e-07,2.4068867787718773e-08,2.9569491744041443e-08,0.0,0.0,0.0,2,0
1775896433060320768,27736000,True,True,-1.2310920283198357e-07,-1.1641532182693481e-10,3.1082890927791595e-08,0.0,0.0,5.960464477539063e-08,2,0
1775896433260320768,27936000,True,True,-6.54545146971941e-08,3.4226104617118835e-08,1.6530975699424744e-08,0.0,0.0,0.0,2,0
1775896433456320768,28132000,True,True,-1.6065314412117004e-08,2.648448571562767e-08,3.124296199530363e-08,0.0,0.0,5.960464477539063e-08,2,0
1775896433660320768,28336000,True,True,-5.448237061500549e-08,3.4226104617118835e-08,1.3154931366443634e-08,0.0,0.0,5.960464477539063e-08,2,0
1775896433868320768,28544000,True,True,-7.695052772760391e-08,4.778848960995674e-08,4.17931005358696e-08,0.0,0.0,0.0,2,0
1775896434056320768,28732000,True,True,-6.915070116519928e-08,1.4202669262886047e-08,7.566995918750763e-10,0.0,0.0,0.0,2,0
1775896434256320768,28932000,True,True,-8.149072527885437e-09,4.011963028460741e-08,2.4971086531877518e-08,0.0,0.0,0.0,2,0
1775896434456320768,29132000,True,True,-4.190951585769653e-08,3.8940925151109695e-08,4.394678398966789e-09,0.0,0.0,5.960464477539063e-08,2,0
1775896434660320768,29336000,True,True,-1.1862721294164658e-07,4.540197551250458e-09,2.6309862732887268e-08,0.0,0.0,0.0,2,0
1775896434860320768,29536000,True,True,-4.6158675104379654e-08,2.1042069420218468e-08,2.537854015827179e-08,0.0,0.0,5.960464477539063e-08,2,0
1775896435056320768,29732000,True,True,-3.0209776014089584e-08,6.058689905330539e-08,5.192123353481293e-08,0.0,0.0,5.960464477539063e-08,2,0
1775896435256320768,29932000,True,True,-9.674113243818283e-08,2.1311279851943254e-08,2.3166649043560028e-08,0.0,0.0,0.0,2,0
1775896435456320768,30132000,True,True,-6.236950866878033e-08,3.864988684654236e-08,2.0954757928848267e-08,0.0,0.0,-5.960464477539063e-08,2,0
1775896435656320768,30332000,True,True,-1.2123200576752424e-07,1.9441358745098114e-08,3.993045538663864e-08,0.0,0.0,5.960464477539063e-08,2,0
