received_time_ns,timestamp,torque_setpoint_achieved,thrust_setpoint_achieved,unallocated_torque_x,unallocated_torque_y,unallocated_torque_z,unallocated_thrust_x,unallocated_thrust_y,unallocated_thrust_z,max_actuator_saturation,handled_motor_failure_mask
1775659444869456896,3328000,True,True,-7.949442078825086e-06,7.786151400068775e-06,7.424971499858657e-06,0.0,0.0,1.8529615504730285e-13,2,0
1775659444877456896,3336000,True,True,-6.921515159774572e-05,-5.9653993957908824e-05,-6.9363563852675725e-06,0.0,0.0,9.094946475628196e-13,2,0
1775659445069456896,3528000,True,True,5.60189328098204e-05,-1.78810914803762e-05,6.357149231916992e-06,0.0,0.0,3.410604860597938e-13,2,0
1775659445269456896,3728000,True,True,7.831486436771229e-05,-1.4852584172331262e-05,-1.877860199783754e-06,0.0,0.0,1.114482421279983e-12,2,0
1775659445473456896,3932000,True,True,9.229880379280075e-05,2.2127473130240105e-05,7.549648671556497e-06,0.0,0.0,9.025245828464534e-13,2,0
1775659445673456896,4132000,True,True,-9.325635232926288e-07,7.683192234253511e-05,1.1512492164911237e-05,0.0,0.0,4.547473237814098e-13,2,0
1775659445873456896,4332000,True,True,3.430699143791571e-05,0.00011408489081077278,3.88986563848448e-07,0.0,0.0,6.110666985435775e-13,2,0
1775659446073456896,4532000,False,True,2.1420419216156006e-08,1.3722456060349941e-08,0.6977187395095825,0.0,0.0,1.6763806343078613e-08,2,0
1775659446273456896,4732000,True,True,-1.1641532182693481e-10,8.731149137020111e-11,-7.275957614183426e-12,0.0,0.0,0.0,2,0
1775659446473456896,4932000,True,True,4.780339077115059e-05,0.0,0.0002502037677913904,0.0,0.0,0.0,2,0
1775659446673456896,5132000,True,True,0.0009461235022172332,1.1641532182693481e-10,0.0001042734002112411,0.0,0.0,0.0,2,0
1775659446873456896,5332000,False,True,0.0011057560332119465,0.00011523626744747162,-6.38415731373243e-05,0.0,0.0,0.0,2,0
1775659447073456896,5532000,True,True,-0.00013235071673989296,0.0003809999907389283,0.00011382981028873473,0.0,0.0,0.0,2,0
1775659447273456896,5732000,True,True,-0.0002983503509312868,5.820766091346741e-11,1.8189894035458565e-11,0.0,0.0,0.0,2,0
1775659447473456896,5932000,True,True,0.0,-1.5916157281026244e-11,-1.0186340659856796e-10,0.0,0.0,0.0,2,0
1775659447673456896,6132000,True,True,-1.1641532182693481e-10,1.4551915228366852e-11,-4.3655745685100555e-11,0.0,0.0,0.0,2,0
1775659447873456896,6332000,True,True,-0.0008146453183144331,2.9103830456733704e-11,-1.4551915228366852e-11,0.0,0.0,0.0,2,0
1775659448073456896,6532000,False,True,-0.001893733162432909,0.0,-1.4853416359983385e-05,0.0,0.0,0.0,2,0
1775659448273456896,6732000,False,True,-0.0013863514177501202,1.1641532182693481e-10,6.184563972055912e-11,0.0,0.0,0.0,2,0
1775659448473456896,6932000,True,True,-0.0006592579884454608,1.1641532182693481e-10,1.4551915228366852e-11,0.0,0.0,0.0,2,0
1775659448673456896,7132000,True,True,-0.0009699304937385023,7.772701792418957e-05,1.9353208699612878e-05,0.0,0.0,0.0,2,0
1775659448873456896,7332000,True,True,-0.000864627247210592,3.564136568456888e-05,5.131094440002926e-05,0.0,0.0,0.0,2,0
1775659449073456896,7532000,True,True,-3.835896495729685e-05,-1.1641532182693481e-10,-4.729372449219227e-11,0.0,0.0,1.1641532182693481e-10,2,0
1775659449273456896,7732000,True,True,-8.731149137020111e-11,5.820766091346741e-11,1.0913936421275139e-11,0.0,0.0,0.0,2,0
1775659449473456896,7932000,True,True,0.0,5.820766091346741e-11,6.730260793119669e-11,0.0,0.0,0.0,2,0
1775659449673456896,8132000,True,True,-1.1641532182693481e-10,0.0,6.548361852765083e-11,0.0,0.0,0.0,2,0
1775659449873456896,8332000,True,True,-1.1641532182693481e-10,1.4551915228366852e-11,6.548361852765083e-11,0.0,0.0,0.0,2,0
1775659450073456896,8532000,True,True,-1.1641532182693481e-10,5.820766091346741e-11,5.093170329928398e-11,0.0,0.0,0.0,2,0
1775659450273456896,8732000,True,True,0.0002775643370114267,0.0,1.4551915228366852e-11,0.0,0.0,0.0,2,0
1775659450469456896,8928000,True,True,0.0005066341254860163,1.1641532182693481e-10,1.6370904631912708e-11,0.0,0.0,0.0,2,0
1775659450669456896,9128000,True,True,0.0007204263238236308,-3.0387425795197487e-05,3.6270171221985947e-06,0.0,0.0,0.0,2,0
1775659450869456896,9328000,True,True,0.0009392764768563211,-7.932865992188454e-05,3.4805983887054026e-05,0.0,0.0,0.0,2,0
1775659451069456896,9528000,False,True,0.0013751003425568342,-0.00041241664439439774,1.8498010831535794e-05,0.0,0.0,0.0,2,0
1775659451269456896,9728000,False,True,0.0016916139284148812,-0.00086833571549505,1.1122622709081043e-05,0.0,0.0,1.1641532182693481e-10,2,0
1775659451469456896,9928000,False,True,0.0017962853889912367,-0.0007717959815636277,4.0224724216386676e-05,0.0,0.0,0.0,2,0
1775659451669456896,10128000,False,True,0.001636333530768752,-0.0006562750786542892,2.8691294573945925e-05,0.0,0.0,0.0,2,0
1775659451869456896,10328000,False,True,0.001342630828730762,-0.0007893438450992107,1.8422257198835723e-05,0.0,0.0,0.0,2,0
1775659452069456896,10528000,False,True,0.0011940087424591184,-0.0009354657959192991,4.138757140026428e-05,0.0,0.0,0.0,2,0
1775659452269456896,10728000,False,True,0.0009393808431923389,-0.00106957892421633,4.5310112000152e-06,0.0,0.0,0.0,2,0
1775659452469456896,10928000,False,True,0.0012374314246699214,-0.001100105931982398,1.3746954209636897e-05,0.0,0.0,0.0,2,0
1775659452669456896,11128000,False,True,0.0015312603209167719,-0.0014495354844257236,-5.011391749576433e-06,0.0,0.0,0.0,2,0
1775659452869456896,11328000,False,True,0.0014907122822478414,-0.0007487578550353646,3.52882852894254e-05,0.0,0.0,0.0,2,0
1775659453069456896,11528000,True,True,0.000986719038337469,1.1641532182693481e-10,2.546585164964199e-11,0.0,0.0,1.1641532182693481e-10,2,0
1775659453273456896,11732000,True,True,-5.820766091346741e-11,8.731149137020111e-11,6.002665031701326e-11,0.0,0.0,0.0,2,0
1775659453473456896,11932000,True,True,-1.1641532182693481e-10,5.820766091346741e-11,1.4551915228366852e-11,0.0,0.0,1.1641532182693481e-10,2,0
1775659453673456896,12132000,True,True,-1.1641532182693481e-10,0.0,5.911715561524034e-11,0.0,0.0,0.0,2,0
1775659453873456896,12332000,True,True,-5.820766091346741e-11,5.820766091346741e-11,8.36735125631094e-11,0.0,0.0,0.0,2,0
1775659454073456896,12532000,True,True,0.0,-3.637978807091713e-12,2.1827872842550278e-11,0.0,0.0,0.0,2,0
1775659454273456896,12732000,True,True,-5.820766091346741e-11,8.731149137020111e-11,5.4569682106375694e-11,0.0,0.0,0.0,2,0
1775659454473456896,12932000,True,True,-5.820766091346741e-11,8.003553375601768e-11,8.549250196665525e-11,0.0,0.0,0.0,2,0
1775659454673456896,13132000,True,True,-5.820766091346741e-11,-5.4001247917767614e-12,4.729372449219227e-11,0.0,0.0,0.0,2,0
1775659454873456896,13332000,True,True,-5.820766091346741e-11,5.4569682106375694e-11,6.411937647499144e-11,0.0,0.0,0.0,2,0
1775659455073456896,13532000,True,True,-8.731149137020111e-11,5.820766091346741e-11,1.0732037480920553e-10,0.0,0.0,0.0,2,0
1775659455273456896,13732000,True,True,-1.6007106751203537e-10,5.820766091346741e-11,7.639755494892597e-11,0.0,0.0,0.0,2,0
1775659455473456896,13932000,True,True,-1.7462298274040222e-10,5.820766091346741e-11,9.458744898438454e-11,0.0,0.0,0.0,2,0
1775659455673456896,14132000,True,True,-5.820766091346741e-11,5.820766091346741e-11,6.548361852765083e-11,0.0,0.0,0.0,2,0
1775659455869456896,14328000,True,True,-5.820766091346741e-11,0.0,3.637978807091713e-11,0.0,0.0,0.0,2,0
1775659456073456896,14532000,True,True,0.0,1.4551915228366852e-11,4.3655745685100555e-11,0.0,0.0,0.0,2,0
1775659456273456896,14732000,True,True,0.0,0.0,6.184563972055912e-11,0.0,0.0,0.0,2,0
1775659456473456896,14932000,True,True,-1.1641532182693481e-10,8.731149137020111e-11,4.092726157978177e-11,0.0,0.0,0.0,2,0
1775659456673456896,15132000,True,True,0.0,3.637978807091713e-11,1.8189894035458565e-11,0.0,0.0,0.0,2,0
1775659456873456896,15332000,True,True,0.0,1.1641532182693481e-10,5.002220859751105e-11,0.0,0.0,0.0,2,0
1775659457073456896,15532000,True,True,-5.820766091346741e-11,8.731149137020111e-11,2.1827872842550278e-11,0.0,0.0,0.0,2,0
1775659457273456896,15732000,True,True,-5.820766091346741e-11,1.1641532182693481e-10,2.7284841053187847e-12,0.0,0.0,0.0,2,0
1775659457473456896,15932000,True,True,0.0,5.820766091346741e-11,5.093170329928398e-11,0.0,0.0,0.0,2,0
1775659457673456896,16132000,True,True,-1.1641532182693481e-10,-2.9103830456733704e-11,2.9331204132176936e-11,0.0,0.0,0.0,2,0
1775659457869456896,16328000,True,True,-5.820766091346741e-11,4.3655745685100555e-11,4.3655745685100555e-11,0.0,0.0,0.0,2,0
1775659458069456896,16528000,True,True,-2.9103830456733704e-11,1.1641532182693481e-10,-1.4551915228366852e-11,0.0,0.0,0.0,2,0
1775659458269456896,16728000,True,True,0.0,1.1641532182693481e-10,4.729372449219227e-11,0.0,0.0,0.0,2,0
1775659458469456896,16928000,True,True,0.0004931257572025061,0.0,1.4998948927313904e-06,0.0,0.0,0.0,2,0
1775659458669456896,17128000,True,True,0.0005181847373023629,0.0002836805069819093,-3.7683708796976134e-05,0.0,0.0,0.0,2,0
1775659458869456896,17328000,True,True,0.00025432812981307507,0.0003752554766833782,-6.119025056250393e-05,0.0,0.0,0.0,2,0
1775659459069456896,17528000,True,True,-7.673849177081138e-05,0.0003156271995976567,-6.159455369925126e-05,0.0,0.0,1.1641532182693481e-10,2,0
1775659459269456896,17728000,True,True,-0.0005227621295489371,0.0003957789158448577,-4.286180774215609e-05,0.0,0.0,0.0,2,0
1775659459469456896,17928000,True,True,-0.0006996520096436143,0.0006316228536888957,-3.089392703259364e-05,0.0,0.0,0.0,2,0
1775659459669456896,18128000,False,True,-0.0011395845795050263,0.0006335289217531681,3.837900749203982e-06,0.0,0.0,0.0,2,0
1775659459869456896,18328000,False,True,-0.0013998198555782437,0.0005525792948901653,-5.049954052083194e-05,0.0,0.0,0.0,2,0
1775659460069456896,18528000,False,True,-0.001288766274228692,0.0008777850307524204,-2.1136182112968527e-05,0.0,0.0,0.0,2,0
1775659460269456896,18728000,True,True,-3.725290298461914e-09,9.313225746154785e-10,-5.820766091346741e-11,0.0,0.0,0.0,2,0
1775659460469456896,18928000,True,True,-1.862645149230957e-09,2.7939677238464355e-09,6.984919309616089e-10,0.0,0.0,3.725290298461914e-09,2,0
1775659460669456896,19128000,True,True,-1.1175870895385742e-08,3.725290298461914e-09,2.9103830456733704e-10,0.0,0.0,1.4901161193847656e-08,2,0
1775659460869456896,19328000,True,True,-1.4901161193847656e-08,6.51925802230835e-09,1.280568540096283e-09,0.0,0.0,0.0,2,0
1775659461069456896,19528000,True,True,-1.1175870895385742e-08,1.30385160446167e-08,-3.259629011154175e-09,0.0,0.0,0.0,2,0
1775659461269456896,19728000,True,True,-9.313225746154785e-09,3.3527612686157227e-08,5.587935447692871e-09,0.0,0.0,0.0,2,0
1775659461469456896,19928000,True,True,-5.21540641784668e-08,2.7939677238464355e-08,1.4435499906539917e-08,0.0,0.0,2.9802322387695312e-08,2,0
1775659461669456896,20128000,True,True,-2.9802322387695312e-08,1.6763806343078613e-08,-4.889443516731262e-09,0.0,0.0,2.9802322387695312e-08,2,0
1775659461869456896,20328000,True,True,-2.2351741790771484e-08,1.4901161193847656e-08,1.1641532182693481e-09,0.0,0.0,0.0,2,0
1775659462069456896,20528000,True,True,-3.3527612686157227e-08,1.6763806343078613e-08,2.3050233721733093e-08,0.0,0.0,-5.960464477539063e-08,2,0
1775659462269456896,20728000,True,True,-1.1734664440155029e-07,1.6530975699424744e-08,2.7008354663848877e-08,0.0,0.0,0.0,2,0
1775659462469456896,20928000,True,True,-7.729977369308472e-08,4.0978193283081055e-08,3.364402800798416e-08,0.0,0.0,0.0,2,0
1775659462669456896,21128000,True,True,-9.313225746154785e-09,3.6030542105436325e-08,-1.0695657692849636e-08,0.0,0.0,0.0,2,0
1775659462869456896,21328000,True,True,-6.938353180885315e-08,4.4441549107432365e-08,-8.381903171539307e-09,0.0,0.0,5.960464477539063e-08,2,0
1775659463069456896,21528000,True,True,-2.3283064365386963e-08,3.6612618714571e-08,3.841705620288849e-09,0.0,0.0,5.960464477539063e-08,2,0
1775659463269456896,21728000,True,True,-1.792795956134796e-08,3.6627170629799366e-08,2.1187588572502136e-08,0.0,0.0,5.960464477539063e-08,2,0
1775659463469456896,21928000,True,True,-7.392372936010361e-08,3.498280420899391e-08,2.153683453798294e-08,0.0,0.0,0.0,2,0
1775659463669456896,22128000,True,True,-9.528594091534615e-08,4.0978193283081055e-08,1.945591066032648e-08,0.0,0.0,5.960464477539063e-08,2,0
1775659463869456896,22328000,True,True,-1.0913936421275139e-07,2.2409949451684952e-08,3.096647560596466e-08,0.0,0.0,0.0,2,0
1775659464069456896,22528000,True,True,-2.112938091158867e-08,2.916203811764717e-08,-2.9685907065868378e-09,0.0,0.0,5.960464477539063e-08,2,0
1775659464269456896,22728000,True,True,-8.09086486697197e-08,-6.475602276623249e-09,5.122274160385132e-09,0.0,0.0,5.960464477539063e-08,2,0
1775659464469456896,22928000,True,True,-1.932494342327118e-08,1.5876139514148235e-08,2.7008354663848877e-08,0.0,0.0,0.0,2,0
1775659464669456896,23128000,True,True,-4.260800778865814e-08,3.8475263863801956e-08,7.392372936010361e-09,0.0,0.0,0.0,2,0
1775659464869456896,23328000,True,True,-2.0023435354232788e-08,5.6315911933779716e-08,2.8638169169425964e-08,0.0,0.0,0.0,2,0
1775659465069456896,23528000,True,True,1.5454133972525597e-08,4.42960299551487e-08,7.683411240577698e-09,0.0,0.0,5.960464477539063e-08,2,0
