received_time_ns,timestamp,torque_setpoint_achieved,thrust_setpoint_achieved,unallocated_torque_x,unallocated_torque_y,unallocated_torque_z,unallocated_thrust_x,unallocated_thrust_y,unallocated_thrust_z,max_actuator_saturation,handled_motor_failure_mask
1775897449277451264,2852000,True,True,-4.8181478632614017e-05,-9.924735422828235e-06,-1.4003518117533531e-05,0.0,0.0,3.992732793695053e-13,2,0
1775897449289451264,2864000,True,True,-4.604372588801198e-05,-2.3562295609735884e-05,-2.506036253180355e-05,0.0,0.0,3.442174930506914e-13,2,0
1775897449477451264,3052000,True,True,5.4333635489456356e-05,-2.5974935851991177e-05,-3.4828302887035534e-05,0.0,0.0,9.868003766552724e-13,2,0
1775897449677451264,3252000,True,True,6.966258661122993e-05,6.230723374756053e-05,1.5652526030862646e-07,0.0,0.0,0.0,2,0
1775897449877451264,3452000,True,True,-5.536452590604313e-05,-7.634892244823277e-05,3.902109710907098e-06,0.0,0.0,9.66338012213519e-13,2,0
1775897450081451264,3656000,True,True,3.4712709748419e-05,0.00012494383554439992,1.794962190615479e-05,0.0,0.0,1.9146134872839726e-13,2,0
1775897450277451264,3852000,True,True,1.3665401638718322e-05,0.00010031546116806567,1.3453746760205831e-05,0.0,0.0,1.8512895209876756e-12,2,0
1775897450477451264,4052000,True,True,5.2355000661918893e-05,-6.602319626836106e-05,-2.224611989731784e-06,0.0,0.0,1.8189892951256392e-12,2,0
1775897450677451264,4252000,True,True,0.0009717501234263182,1.1641532182693481e-10,-9.377914466313086e-06,0.0,0.0,1.1641532182693481e-10,2,0
1775897450881451264,4456000,False,True,0.0017158284317702055,0.0,3.1475399737246335e-05,0.0,0.0,0.0,2,0
1775897451077451264,4652000,False,True,0.001656435546465218,-0.00015897792764008045,7.883391845098231e-06,0.0,0.0,0.0,2,0
1775897451277451264,4852000,False,True,0.0012820885749533772,-0.000713840126991272,2.716312519623898e-05,0.0,0.0,0.0,2,0
1775897451485451264,5060000,False,True,0.000759304326493293,-0.00156235764734447,-5.896611764910631e-05,0.0,0.0,0.0,2,0
1775897451677451264,5252000,False,True,-0.0005083010182715952,-0.0014708051458001137,1.7566269434610149e-06,0.0,0.0,0.0,2,0
1775897451881451264,5456000,False,True,-0.000830718083307147,-0.0013296817196533084,3.5855653550243005e-05,0.0,0.0,-1.1641532182693481e-10,2,0
1775897452081451264,5656000,False,True,-0.0013936384348198771,-0.0017669923836365342,5.093089566798881e-05,0.0,0.0,0.0,2,0
1775897452281451264,5856000,False,True,-0.0007485735113732517,-0.0032159718684852123,2.9025908588664606e-05,0.0,0.0,0.0,2,0
1775897452481451264,6056000,False,True,0.0009684782125987113,-0.004092856775969267,-6.144658982520923e-05,0.0,0.0,0.0,2,0
1775897452681451264,6256000,False,True,0.0015005625318735838,-0.004592856392264366,-2.9259530492709018e-05,0.0,0.0,0.0,2,0
1775897452881451264,6456000,False,True,0.0014860728988423944,-0.004614556208252907,-5.940131450188346e-05,0.0,0.0,2.3283064365386963e-10,2,0
1775897453077451264,6652000,False,True,0.001935187028720975,-0.0037528411485254765,-3.2135398214450106e-05,0.0,0.0,2.3283064365386963e-10,2,0
1775897453277451264,6852000,False,True,0.002680023666471243,-0.0030693686567246914,1.525768129795324e-05,0.0,0.0,1.1641532182693481e-10,2,0
1775897453477451264,7052000,False,True,0.0032255821861326694,-0.0025271736085414886,1.4166470236887108e-06,0.0,0.0,1.1641532182693481e-10,2,0
1775897453681451264,7256000,False,True,0.0028863330371677876,-0.002092430368065834,2.198000038333703e-05,0.0,0.0,1.1641532182693481e-10,2,0
1775897453881451264,7456000,False,True,0.002603904576972127,-0.0016748086782172322,-3.846175968647003e-05,0.0,0.0,2.3283064365386963e-10,2,0
1775897454077451264,7652000,False,True,0.0024637964088469744,-0.0015177828026935458,-2.454167406540364e-05,0.0,0.0,0.0,2,0
1775897454281451264,7856000,False,True,0.002583588706329465,-0.0017629551002755761,1.159404928330332e-05,0.0,0.0,2.3283064365386963e-10,2,0
1775897454473451264,8048000,False,True,0.0028897980228066444,-0.0019169437000527978,1.3311280781636015e-05,0.0,0.0,0.0,2,0
1775897454669451264,8244000,False,True,0.0029152948409318924,-0.0018354944186285138,3.3284388337051496e-05,0.0,0.0,1.1641532182693481e-10,2,0
1775897454877451264,8452000,False,True,0.002958892611786723,-0.0014068017480894923,5.810462971567176e-05,0.0,0.0,-1.1641532182693481e-10,2,0
1775897455077451264,8652000,False,True,0.0030142117757350206,-0.0013399833114817739,2.887542541429866e-05,0.0,0.0,0.0,2,0
1775897455285451264,8860000,False,True,0.0028375964611768723,-0.0013996126363053918,3.203472442692146e-05,0.0,0.0,0.0,2,0
1775897455481451264,9056000,False,True,0.0027459270786494017,-0.0014712393749505281,3.057208959944546e-05,0.0,0.0,0.0,2,0
1775897455681451264,9256000,False,True,0.0027723077218979597,-0.0012480888981372118,1.5010071365395561e-05,0.0,0.0,-1.1641532182693481e-10,2,0
1775897455885451264,9460000,False,True,0.0028151620645076036,-0.0010238956892862916,-2.2845275452709757e-05,0.0,0.0,1.1641532182693481e-10,2,0
1775897456081451264,9656000,False,True,0.0030510921496897936,-0.0013274436350911856,3.2188225304707885e-05,0.0,0.0,0.0,2,0
1775897456281451264,9856000,False,True,0.003384920535609126,-0.0017004957189783454,3.197240221197717e-05,0.0,0.0,1.1641532182693481e-10,2,0
1775897456481451264,10056000,False,True,0.0036718561314046383,-0.0014389544958248734,3.371091224835254e-05,0.0,0.0,0.0,2,0
1775897456681451264,10256000,False,True,0.0037454375997185707,-0.0011584084713831544,5.086806140752742e-06,0.0,0.0,2.3283064365386963e-10,2,0
1775897456881451264,10456000,False,True,0.004260593559592962,-0.000977373099885881,-6.136565389169846e-07,0.0,0.0,0.0,2,0
1775897457085451264,10660000,False,True,0.004509178455919027,-0.0013446123339235783,2.5982051738537848e-05,0.0,0.0,0.0,2,0
1775897457281451264,10856000,False,True,0.004342119675129652,-0.0013432997511699796,7.610889588249847e-05,0.0,0.0,0.0,2,0
1775897457481451264,11056000,False,True,0.00431634159758687,-0.0014443449908867478,5.405090269050561e-05,0.0,0.0,1.1641532182693481e-10,2,0
