received_time_ns,des_roll,roll,des_pitch,pitch,des_yaw,yaw,err_rp,err_yaw
8276688000,0.0,0.0,0.0,0.0,340.19,340.2,0.0,0.0
8376648000,0.0,0.0,0.0,0.0,340.19,340.2,0.0,0.0
8476608000,0.0,0.0,0.0,0.0,340.19,340.2,0.0,0.0
8577401000,0.0,0.0,0.0,0.0,340.19,340.2,0.0,0.0
8677361000,0.0,0.0,0.0,0.0,340.19,340.39,0.0,0.04
8777321000,0.0,0.0,0.0,0.0,340.19,340.86,0.0,0.07
8877281000,0.0,0.0,0.0,0.0,340.19,341.47,0.0,0.1
8977241000,0.0,0.0,0.0,0.0,340.2,342.09,0.0,0.12
9077201000,0.0,0.01,0.0,0.0,341.71,342.68,0.0,0.14
9177161000,0.0,0.01,0.0,0.0,345.93,343.24,0.0,0.15
9277121000,0.0,0.01,0.0,0.0,352.78,343.77,0.0,0.16
9377081000,0.0,0.01,0.0,0.0,358.97,344.29,0.0,0.17
9477041000,0.0,0.01,0.0,0.0,2.75,344.79,0.0,0.18
9577001000,0.0,0.01,0.0,0.0,4.89,345.29,0.0,0.18
9676961000,0.0,0.01,0.0,0.0,6.17,345.77,0.0,0.18
9776921000,0.0,0.01,0.0,0.0,6.99,346.24,0.0,0.18
9876881000,0.0,0.01,0.0,0.0,7.54,346.69,0.0,0.19
9976841000,0.0,0.01,0.0,0.0,7.93,347.13,0.0,0.19
10076801000,0.0,0.01,0.0,0.0,8.21,347.56,0.0,0.19
10176761000,0.0,0.01,0.0,0.0,8.39,347.98,0.0,0.19
10276721000,0.0,0.0,0.0,0.0,8.48,349.0,0.0,0.18
10376681000,0.0,0.0,0.0,0.0,8.48,351.02,0.0,0.18
10476641000,0.0,0.0,0.0,0.0,8.39,353.73,0.0,0.18
10576601000,0.0,-0.01,0.0,0.0,8.22,356.94,0.0,0.17
10677394000,0.0,-0.01,0.0,0.0,7.94,0.5,0.0,0.17
10777354000,0.0,-0.01,0.0,0.0,7.57,4.24,0.0,0.16
10877314000,0.0,-0.01,0.0,0.0,7.11,7.94,0.0,0.16
10977274000,0.0,-0.01,0.0,0.0,6.54,11.36,0.0,0.15
11077234000,0.0,-0.01,0.0,0.0,5.89,14.21,0.0,0.15
11177194000,0.0,-0.01,0.0,0.0,5.16,16.36,0.0,0.15
11277154000,0.0,0.0,0.0,0.0,4.32,17.71,0.0,0.15
11377114000,0.0,0.0,0.0,0.0,3.37,18.24,0.0,0.15
11477074000,0.0,0.0,0.0,0.0,2.37,17.98,0.0,0.15
11577034000,0.0,0.0,0.0,0.0,1.34,16.96,0.0,0.16
11676994000,0.0,0.0,0.0,-0.01,0.27,15.26,0.0,0.16
11776954000,0.0,0.0,0.0,0.0,359.16,12.96,0.0,0.16
11876914000,0.0,0.0,0.0,0.0,358.05,10.17,0.0,0.16
11976874000,0.0,-0.01,0.0,0.0,356.95,6.98,0.0,0.17
12076834000,0.0,-0.01,0.0,0.0,355.91,3.52,0.0,0.17
12176794000,0.0,-0.01,0.0,0.0,354.91,359.92,0.0,0.17
12276754000,0.0,-0.01,0.0,0.0,354.01,356.3,0.0,0.17
12376714000,0.0,0.0,0.0,0.0,352.63,352.16,0.0,0.17
12476674000,0.0,-0.01,0.0,-0.01,352.26,349.06,0.0,0.17
12576634000,0.0,-0.01,0.0,-0.01,351.92,346.45,0.0,0.17
12676594000,0.0,-0.02,0.0,-0.01,351.67,344.45,0.0,0.17
12777387000,0.0,-0.02,0.0,-0.01,351.58,343.13,0.0,0.17
12877347000,0.0,-0.02,0.0,-0.01,351.67,342.5,0.0,0.16
12977307000,0.0,-0.03,0.0,-0.01,351.96,342.56,0.0,0.16
13077267000,0.0,-0.02,0.0,0.0,352.45,343.28,0.0,0.15
13177227000,0.0,-0.03,0.0,0.0,353.13,344.58,0.0,0.15
13277187000,0.0,-0.04,0.0,0.0,354.0,346.4,0.0,0.14
13377147000,0.0,-0.04,0.0,0.0,355.06,348.66,0.0,0.14
13477107000,0.0,-0.04,0.0,-0.01,356.29,351.28,0.0,0.13
13577067000,0.0,-0.03,0.0,-0.02,357.63,354.17,0.0,0.12
13677027000,0.0,-0.03,0.0,-0.02,359.03,357.2,0.0,0.12
13776987000,0.0,-0.03,0.0,-0.03,0.49,0.28,0.0,0.11
13876947000,0.0,-0.03,0.0,-0.05,1.95,3.31,0.0,0.11
13976907000,0.0,-0.04,0.0,-0.06,3.38,6.19,0.0,0.11
14076867000,0.0,-0.05,0.0,-0.07,4.73,8.83,0.0,0.1
14176827000,0.0,-0.05,0.0,-0.08,4.59,11.16,0.0,0.1
14276787000,0.0,-0.06,0.0,-0.08,2.52,12.94,0.0,0.1
14376747000,0.0,-0.06,0.0,-0.08,1.29,13.89,0.0,0.1
14476707000,0.0,-0.06,0.0,-0.09,0.65,14.0,0.0,0.1
14576667000,0.0,-0.05,0.0,-0.08,0.33,13.36,0.0,0.11
14676627000,0.0,-0.04,0.0,-0.08,0.17,12.11,0.0,0.11
14777420000,0.0,-0.04,0.0,-0.08,0.08,10.38,0.0,0.11
14877380000,0.0,-0.03,0.0,-0.07,0.04,8.29,0.0,0.11
14977340000,0.0,-0.02,0.0,-0.06,0.02,5.96,0.0,0.12
15077300000,0.0,-0.02,0.0,-0.05,0.01,3.53,0.0,0.12
15177260000,0.0,-0.02,0.0,-0.03,0.0,1.13,0.0,0.12
15277220000,0.0,-0.02,0.0,-0.02,0.0,358.93,0.0,0.12
15377180000,0.0,-0.02,0.0,0.0,0.0,357.03,0.0,0.12
15477140000,0.0,-0.03,0.0,0.0,0.0,355.51,0.0,0.12
15577100000,0.0,-0.04,0.0,0.02,0.0,354.45,0.0,0.12
15677060000,0.0,-0.03,0.0,0.03,0.0,353.86,0.0,0.12
15777020000,0.0,-0.02,0.0,0.04,0.0,353.74,0.0,0.11
15876980000,0.0,-0.02,0.0,0.04,0.0,354.06,0.0,0.11
15976940000,0.0,-0.01,0.0,0.04,0.0,354.76,0.0,0.11
16076900000,0.0,0.0,0.0,0.03,0.0,355.77,0.0,0.1
16176860000,0.0,0.0,0.0,0.03,0.0,357.01,0.0,0.1
16276820000,0.0,0.01,0.0,0.02,0.0,358.37,0.0,0.1
16376780000,0.0,0.02,0.0,0.02,0.0,359.76,0.0,0.09
16476740000,0.0,0.02,0.0,0.01,0.0,1.08,0.0,0.09
16576700000,0.0,0.03,0.0,0.0,0.0,2.28,0.0,0.09
16676660000,0.0,0.03,0.0,0.0,0.0,3.27,0.0,0.09
16776620000,0.0,0.02,0.0,0.0,0.0,4.02,0.0,0.08
16877413000,0.0,0.02,0.0,0.0,0.0,4.49,0.0,0.08
16977373000,0.0,0.02,0.0,0.0,0.0,4.69,0.0,0.08
17077333000,0.0,0.03,0.0,-0.01,0.0,4.62,0.0,0.08
17177293000,0.0,0.03,0.0,-0.01,0.0,4.31,0.0,0.08
17277253000,0.0,0.02,0.0,-0.01,0.0,3.8,0.0,0.08
17377213000,0.0,0.02,0.0,0.0,0.0,3.15,0.0,0.08
17477173000,0.0,0.02,0.0,0.0,0.0,2.41,0.0,0.08
17577133000,0.0,0.01,0.0,0.0,0.0,1.62,0.0,0.09
17677093000,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.09
17777053000,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.09
17877013000,0.0,-0.01,0.0,0.0,0.0,359.5,0.0,0.08
17976973000,0.0,-0.01,0.0,0.0,0.0,358.99,0.0,0.08
18076933000,0.0,-0.01,0.0,0.0,0.0,358.62,0.0,0.08
18176893000,0.0,-0.03,0.0,0.0,0.0,358.39,0.0,0.08
18276853000,0.0,-0.03,0.0,0.0,0.0,358.32,0.0,0.08
18376813000,0.0,-0.01,0.0,0.0,0.0,358.39,0.0,0.08
18476773000,0.0,0.0,0.0,0.0,0.0,358.59,0.0,0.08
18576733000,0.0,0.0,0.0,0.0,0.0,358.9,0.0,0.07
18676693000,0.0,0.0,0.0,0.0,0.0,359.28,0.0,0.07
18776653000,0.0,0.0,0.0,0.0,0.0,359.73,0.0,0.07
18876613000,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.07
18977406000,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.07
19077366000,0.0,0.0,0.0,0.0,0.0,1.08,0.0,0.07
19177326000,0.0,0.0,0.0,0.0,0.0,1.44,0.0,0.07
19277286000,0.0,0.0,0.0,0.0,0.0,1.73,0.0,0.06
19377246000,0.0,0.0,0.0,0.0,0.0,1.92,0.0,0.06
19477206000,0.0,0.0,0.0,-0.01,0.0,2.02,0.0,0.06
19577166000,0.0,0.0,0.0,-0.01,0.0,2.02,0.0,0.06
19677126000,0.0,0.0,0.0,-0.01,0.0,1.93,0.0,0.06
19777086000,0.0,-0.02,0.0,0.0,0.0,1.77,0.0,0.06
19877046000,0.0,-0.02,0.0,0.01,0.0,1.55,0.0,0.06
19977006000,0.0,-0.02,0.0,0.01,0.0,1.29,0.0,0.06
20076966000,0.0,-0.02,0.0,0.02,0.0,1.01,0.0,0.06
20176926000,0.0,-0.01,0.0,0.02,0.0,0.73,0.0,0.06
20276886000,0.0,0.0,0.0,0.02,0.0,0.47,0.0,0.06
20376846000,0.0,0.0,0.0,0.01,0.0,0.23,0.0,0.06
20476806000,0.0,0.0,0.0,0.01,0.0,0.03,0.0,0.06
20576766000,0.0,0.0,0.0,0.01,0.0,359.89,0.0,0.06
20676726000,0.0,0.0,0.0,0.0,0.0,359.8,0.0,0.06
20776686000,0.0,0.0,0.0,0.0,0.0,359.77,0.0,0.06
20876646000,0.0,-0.01,0.0,0.0,0.0,359.78,0.0,0.06
20976606000,0.0,-0.01,0.0,0.0,0.0,359.85,0.0,0.05
21077399000,0.0,-0.01,0.0,0.0,0.0,359.95,0.0,0.05
21177359000,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.05
21277319000,0.0,0.0,0.0,0.01,0.0,0.22,0.0,0.05
21377279000,0.0,0.0,0.0,0.01,0.0,0.38,0.0,0.05
21477239000,0.0,0.01,0.0,0.0,0.0,0.53,0.0,0.05
21577199000,0.0,0.02,0.0,0.0,0.0,0.67,0.0,0.05
21677159000,0.0,0.01,0.0,-0.01,0.0,0.78,0.0,0.05
21777119000,0.0,0.01,0.0,-0.01,0.0,0.87,0.0,0.05
21877079000,0.0,0.01,0.0,0.0,0.0,0.93,0.0,0.05
21977039000,0.0,0.01,0.0,0.0,0.0,0.95,0.0,0.05
22076999000,0.0,0.01,0.0,0.0,0.0,0.94,0.0,0.05
22176959000,0.0,0.01,0.0,0.0,0.0,0.9,0.0,0.04
22276919000,0.0,0.01,0.0,0.0,0.0,0.84,0.0,0.04
22376879000,0.0,0.02,0.0,0.0,0.0,0.76,0.0,0.04
22476839000,0.0,0.01,0.0,0.0,0.0,0.66,0.0,0.04
22576799000,0.0,0.01,0.0,0.0,0.0,0.55,0.0,0.04
22676759000,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.04
22776719000,0.0,0.01,0.0,0.0,0.0,0.34,0.0,0.04
22876679000,0.0,0.02,0.0,0.0,0.0,0.25,0.0,0.04
22976639000,0.0,0.03,0.0,0.0,0.0,0.17,0.0,0.04
23076599000,0.0,0.03,0.0,0.01,0.0,0.12,0.0,0.04
23177392000,0.0,0.03,0.0,0.01,0.0,0.08,0.0,0.04
23277352000,0.0,0.02,0.0,0.02,0.0,0.07,0.0,0.04
23377312000,0.0,0.02,0.0,0.01,0.0,0.07,0.0,0.04
23477272000,0.0,0.02,0.0,0.01,0.0,0.09,0.0,0.04
23577232000,0.0,0.01,0.0,0.01,0.0,0.12,0.0,0.04
23677192000,0.0,0.02,0.0,0.01,0.0,0.16,0.0,0.04
23777152000,0.0,0.03,0.0,0.01,0.0,0.21,0.0,0.04
23877112000,0.0,0.03,0.0,0.01,0.0,0.25,0.0,0.03
23977072000,0.0,0.03,0.0,0.01,0.0,0.29,0.0,0.03
24077032000,0.0,0.03,0.0,0.01,0.0,0.32,0.0,0.03
24176992000,0.0,0.03,0.0,0.01,0.0,0.34,0.0,0.03
24276952000,0.0,0.04,0.0,0.01,0.0,0.36,0.0,0.03
24376912000,0.0,0.04,0.0,0.01,0.0,0.37,0.0,0.03
24476872000,0.0,0.06,0.0,0.01,0.0,0.36,0.0,0.03
24576832000,0.0,0.06,0.0,0.02,0.0,0.35,0.0,0.03
24676792000,0.0,0.06,0.0,0.02,0.0,0.32,0.0,0.03
24776752000,0.0,0.07,0.0,0.01,0.0,0.29,0.0,0.03
24876712000,0.0,0.07,0.0,0.02,0.0,0.26,0.0,0.03
24976672000,0.0,0.07,0.0,0.02,0.0,0.22,0.0,0.03
25076632000,0.0,0.08,0.0,0.02,0.0,0.18,0.0,0.03
25176592000,0.0,0.09,0.0,0.02,0.0,0.13,0.0,0.03
25277385000,0.0,0.09,0.0,0.02,0.0,0.08,0.0,0.03
25377345000,0.0,0.09,0.0,0.02,0.0,0.03,0.0,0.03
25477305000,0.0,0.1,0.0,0.02,0.0,0.0,0.0,0.03
25577265000,0.0,0.1,0.0,0.02,0.0,359.96,0.0,0.03
25677225000,0.0,0.1,0.0,0.02,0.0,359.94,0.0,0.03
25777185000,0.0,0.1,0.0,0.02,0.0,359.92,0.0,0.03
25877145000,0.0,0.1,0.0,0.02,0.0,359.91,0.0,0.02
25977105000,0.0,0.11,0.0,0.02,0.0,359.91,0.0,0.02
26077065000,0.0,0.11,0.0,0.02,0.0,359.91,0.0,0.02
26177025000,0.0,0.11,0.0,0.02,0.0,359.92,0.0,0.02
26276985000,0.0,0.12,0.0,0.02,0.0,359.93,0.0,0.02
26376945000,0.0,0.13,0.0,0.03,0.0,359.94,0.0,0.02
26476905000,0.0,0.14,0.0,0.03,0.0,359.95,0.0,0.02
26576865000,0.0,0.15,0.0,0.03,0.0,359.96,0.0,0.02
26676825000,0.0,0.14,0.0,0.03,0.0,359.97,0.0,0.02
26776785000,0.0,0.14,0.0,0.03,0.0,359.98,0.0,0.02
26876745000,0.0,0.13,0.0,0.03,0.0,359.98,0.0,0.02
26976705000,0.0,0.13,0.0,0.03,0.0,359.99,0.0,0.02
27076665000,0.0,0.13,0.0,0.03,0.0,359.99,0.0,0.02
27176625000,0.0,0.13,0.0,0.03,0.0,359.98,0.0,0.02
27277418000,0.0,0.13,0.0,0.03,0.0,359.97,0.0,0.02
27377378000,0.0,0.13,0.0,0.03,0.0,359.96,0.0,0.02
27477338000,0.0,0.13,0.0,0.03,0.0,359.95,0.0,0.02
27577298000,0.0,0.13,0.0,0.03,0.0,359.93,0.0,0.02
27677258000,0.0,0.13,0.0,0.03,0.0,359.91,0.0,0.02
27777218000,0.0,0.14,0.0,0.03,0.0,359.9,0.0,0.02
27877178000,0.0,0.13,0.0,0.03,0.0,359.88,0.0,0.02
27977138000,0.0,0.14,0.0,0.03,0.0,359.87,0.0,0.01
28077098000,0.0,0.14,0.0,0.04,0.0,359.86,0.0,0.01
28177058000,0.0,0.14,0.0,0.04,0.0,359.86,0.0,0.01
28277018000,0.0,0.14,0.0,0.04,0.0,359.87,0.0,0.01
28376978000,0.0,0.14,0.0,0.03,0.0,359.87,0.0,0.01
28476938000,0.0,0.14,0.0,0.03,0.0,359.88,0.0,0.01
28576898000,0.0,0.14,0.0,0.03,0.0,359.88,0.0,0.01
28676858000,0.0,0.14,0.0,0.02,0.0,359.89,0.0,0.01
28776818000,0.0,0.13,0.0,0.03,0.0,359.89,0.0,0.01
28876778000,0.0,0.13,0.0,0.02,0.0,359.88,0.0,0.01
28976738000,0.0,0.14,0.0,0.02,0.0,359.87,0.0,0.01
29076698000,0.0,0.13,0.0,0.02,0.0,359.89,0.0,0.01
